,offensiveness_score,old_score_perspective,new_score_perspective,bert_cos_similarity
2616,0.812,0.91625386,0.013131535,0.5713818073272705
2617,-0.109,0.032156147,0.0109324735,0.5456051230430603
2618,-0.271,0.15822013,0.021785567,0.8418890237808228
2619,-0.354,0.04785245,0.015707577,0.8150932788848877
2620,0.354,0.5532103,0.021667719,0.84190833568573
2621,0.0,0.024849601,0.021549871,0.9163620471954346
2622,0.042,0.027324399,0.009990019,0.8218154907226562
2623,0.062,0.3375374,0.026499467,0.8726052641868591
2624,0.729,0.73663366,0.030859824,0.9100519418716432
2625,0.34,0.3389984,0.023553278,0.8819177150726318
2626,0.688,0.85333383,0.015958898,0.8596056699752808
2627,-0.292,0.014513801,0.010618322,0.9035025238990784
2628,-0.106,0.10739898,0.05750068,0.8341979384422302
2629,0.125,0.19029272,0.09481675,0.8178271651268005
2630,0.688,0.78855824,0.05378982,0.8008068799972534
2631,0.208,0.11119666,0.042657252,0.9538487792015076
2632,0.149,0.38434127,0.09958932,0.8759757280349731
2633,-0.104,0.103928015,0.019477395,0.9082450270652772
2634,-0.229,0.030859824,0.01646154,0.6908482313156128
2635,0.146,0.47119883,0.04834723,0.9287964701652528
2636,0.438,0.11652588,0.09828771,0.981926202774048
2637,-0.617,0.054284602,0.026970858,0.651126503944397
2638,-0.396,0.032863233,0.03015274,0.9451431035995485
2639,0.0,0.32020867,0.04760506,0.8718611598014832
2640,0.109,0.06421452,0.075294,0.7789473533630371
2641,-0.479,0.040183347,0.03192045,0.8737099766731262
2642,0.25,0.33338684,0.02826718,0.8938277363777161
2643,-0.489,0.013320025,0.012817383,0.8847141265869141
2644,-0.447,0.019351736,0.010492661,0.7560182809829712
2645,-0.438,0.02107848,0.01438814,0.7546738386154175
2646,-0.438,0.031331215,0.017466826,0.8516915440559387
2647,-0.125,0.13561769,0.026735162,0.8439196348190308
2648,0.021,0.39915034,0.029327808,0.9583718180656432
2649,-0.167,0.022846194,0.018974753,0.8916192054748535
2650,0.128,0.025674535,0.024142517,0.7839823365211487
2651,-0.021,0.15435068,0.12520397,0.8460965156555176
2652,-0.292,0.021432023,0.015393426,0.8936370611190796
2653,0.521,0.5716857,0.012126249,0.8948399424552917
2654,-0.062,0.38811707,0.14429577,0.8119893670082092
2655,0.087,0.54823303,0.24924077,0.9336161613464355
2656,-0.583,0.069754265,0.02035702,0.9392691850662231
2657,-0.438,0.015833238,0.017718147,0.8129899501800537
2658,-0.479,0.022610499,0.014011159,0.8734457492828369
2659,0.208,0.06579731,0.048842013,0.7960683107376099
2660,-0.234,0.15103401,0.046120718,0.6993760466575623
2661,-0.312,0.10522962,0.010304171,0.8761825561523438
2662,-0.708,0.036634352,0.0969861,0.6582528352737427
2663,-0.104,0.121732734,0.011623607,0.8452249765396118
2664,-0.042,0.43230394,0.022021262,0.8872445821762085
2665,0.021,0.32971194,0.023671126,0.9411633610725404
2666,-0.104,0.015770407,0.011435116,0.91335791349411
2667,-0.188,0.02685301,0.02072494,0.9197013974189758
2668,-0.468,0.024613906,0.009361716,0.888261079788208
2669,-0.312,0.31547862,0.0131943645,0.9580513834953308
2670,-0.125,0.030977672,0.013571346,0.9472420811653136
2671,-0.417,0.1013248,0.034277402,0.8912951350212097
2672,-0.438,0.008419261,0.0069741644,0.8465554714202881
2673,-0.298,0.017466826,0.014702292,0.887707531452179
2674,-0.354,0.09958932,0.03309893,0.9213556051254272
2675,-0.417,0.014953613,0.015393426,0.899091899394989
2676,-0.511,0.020842785,0.007916619,0.8222892880439758
2677,-0.298,0.026735162,0.02072494,0.8999040126800537
2678,-0.042,0.15987846,0.044636376,0.9517374038696288
2679,-0.25,0.0665887,0.010869644,0.798903226852417
2680,-0.021,0.64447093,0.0077281278,0.7113674879074097
2681,-0.438,0.09525062,0.01608456,0.9195207953453064
2682,-0.125,0.18079062,0.03781283,0.8298505544662476
2683,-0.217,0.02685301,0.02449606,0.9850190877914428
2684,-0.326,0.27750343,0.024967449,0.759648859500885
2685,-0.333,0.15324512,0.07608539,0.7650702595710754
2686,-0.375,0.24442963,0.0466155,0.885088324546814
2687,-0.271,0.06500591,0.03781283,0.9488524794578552
2688,0.667,0.718943,0.1104733,0.8370327949523926
2689,-0.146,0.19893374,0.09741997,0.8528496623039246
2690,-0.583,0.081625134,0.040430736,0.8691718578338623
2691,0.435,0.62136006,0.062236045,0.8614736199378967
2692,-0.5,0.08874765,0.07845957,0.9844098687171936
2693,0.417,0.63782936,0.32397532,0.8519141674041748
2694,0.521,0.6308517,0.17718399,0.7978802919387817
2695,0.292,0.32128486,0.058737632,0.8142108917236328
2696,-0.312,0.11367676,0.04166769,0.7785045504570007
2697,0.17,0.2524482,0.02048268,0.8766062259674072
2698,-0.149,0.36095104,0.45243698,0.7371422052383423
2699,0.809,0.911035,0.09872158,0.7568812966346741
2700,-0.375,0.08716487,0.011623607,0.6776299476623535
2701,-0.167,0.18174082,0.15048122,0.9107784628868104
2702,-0.271,0.023671126,0.01438814,0.9139167666435242
2703,-0.064,0.20335422,0.2540519,0.5785079002380371
2704,-0.521,0.021549871,0.027442247,0.8290475606918335
2705,-0.167,0.04315203,0.028974265,0.8416565656661987
2706,0.042,0.39842087,0.1693855,0.8570170402526855
2707,0.542,0.82048255,0.044388983,0.8785943388938904
2708,-0.292,0.017843807,0.03309893,0.9344092607498168
2709,0.064,0.07608539,0.044636376,0.7733820080757141
2710,-0.604,0.030034892,0.014011159,0.910445511341095
2711,-0.146,0.23379272,0.12520397,0.7611953616142273
2712,-0.042,0.20032968,0.17545098,0.8567890524864197
2713,-0.229,0.6020386,0.049089402,0.8927405476570129
2714,-0.083,0.04166769,0.03875561,0.877489447593689
2715,-0.333,0.048099842,0.029917045,0.8779257535934448
2716,0.875,0.9248995,0.020842785,0.5435307621955872
2717,0.125,0.42985553,0.14429577,0.8525352478027344
2718,0.042,0.25462922,0.08637348,0.8593940138816833
2719,-0.271,0.03734144,0.03545588,0.9355131387710572
2720,0.75,0.52272606,0.112333365,0.8828884363174438
2721,-0.229,0.07608539,0.020231359,0.9135831594467164
2722,-0.354,0.02402467,0.014136819,0.7584398984909058
2723,-0.292,0.03545588,0.029092113,0.9058170318603516
2724,-0.188,0.06500591,0.017089844,0.9415161609649658
2725,-0.208,0.034748793,0.027677942,0.8942216634750366
2726,-0.354,0.056758508,0.010115679,0.8903777599334717
2727,-0.178,0.019100413,0.01017851,0.9022761583328248
2728,0.833,0.9563754,0.11652588,0.8357642889022827
2729,-0.625,0.08004235,0.024260364,0.6822004318237305
2730,-0.574,0.038519915,0.028620722,0.6701177954673767
2731,0.542,0.7510937,0.017215505,0.8325471878051758
2732,0.604,0.47119883,0.030388435,0.8578076362609863
2733,-0.208,0.11347008,0.053295042,0.8946257829666138
2734,0.396,0.53579444,0.034041706,0.8696829080581665
2735,-0.417,0.019477395,0.017718147,0.9174213409423828
2736,0.208,0.41690505,0.05255287,0.8529669642448425
2737,-0.292,0.025085296,0.014639461,0.7785680294036865
2738,-0.396,0.01608456,0.015267765,0.9315201640129088
2739,-0.042,0.09568449,0.014136819,0.8458003997802734
2740,0.043,0.20335422,0.1013248,0.8439821600914001
2741,-0.208,0.15490346,0.17805049,0.7470885515213013
2742,-0.229,0.15269235,0.15213956,0.8902458548545837
2743,-0.479,0.056758508,0.050821137,0.8528812527656555
2744,-0.396,0.044388983,-1.0,0.8318061828613281
2745,0.083,0.3250515,0.039462693,0.8210494518280029
2746,-0.229,0.102192536,0.04240986,0.8763907551765442
2747,-0.271,0.034748793,0.03309893,0.8493686318397522
2748,-0.562,0.016712861,0.019728716,0.9085816740989684
2749,-0.447,0.038991302,0.017843807,0.9167109727859496
2750,-0.104,0.07687678,0.034748793,0.8105210065841675
2751,-0.021,0.3972142,0.11388343,0.8728694915771484
2752,0.543,0.681338,0.032863233,0.9009119868278505
2753,-0.229,0.15269235,0.04735767,0.8230224251747131
2754,0.375,0.65996873,0.20242359,0.8243381381034851
2755,0.875,0.9061063,0.12867521,0.686066746711731
2756,0.458,0.7105462,0.026735162,0.8049861788749695
2757,0.417,0.60152835,0.012000589,0.6795691251754761
2758,-0.062,0.023671126,0.028385026,0.7797957062721252
2759,0.25,0.14950264,0.02873857,0.745632529258728
2760,-0.447,0.039226998,0.02072494,0.8766705989837646
2761,0.458,0.7252971,0.29405528,0.92278391122818
2762,-0.25,0.10609736,0.03639866,0.7851068377494812
2763,0.596,0.718943,0.09308127,0.9044198989868164
2764,-0.043,0.1883923,0.027442247,0.7315070629119873
2765,-0.146,0.52007306,0.103494145,0.8944889307022095
2766,-0.104,0.1991664,0.28087774,0.9389599561691284
2767,0.479,0.6308517,0.039462693,0.839440643787384
2768,0.417,0.7998551,0.11067997,0.9326105117797852
2769,0.146,0.017089844,0.013885498,0.9758107662200928
2770,-0.426,0.040183347,0.013445686,0.8975527286529541
2771,-0.106,0.013320025,0.014953613,0.9233543276786804
2772,0.062,0.08637348,0.02449606,0.9365673065185548
2773,-0.188,0.018974753,0.014953613,0.9618067145347596
2774,-0.042,0.20335422,0.021549871,0.7884500026702881
2775,-0.167,0.041172907,0.025556687,0.8768467903137207
2776,0.396,0.5972042,0.022139108,0.834172785282135
2777,-0.362,0.009236055,0.010492661,0.9111045002937316
2778,0.354,0.74954444,0.085582085,0.7942505478858948
2779,-0.521,0.015016444,0.014011159,0.7820135354995728
2780,0.542,0.7701451,0.3302291,0.8796805739402771
2781,-0.625,0.015519086,0.013257195,0.6543670296669006
2782,0.146,0.2853768,0.013571346,0.8940743207931519
2783,0.0,0.0201057,0.013445686,0.92002135515213
2784,0.417,0.2853768,0.011874928,0.8459436893463135
2785,-0.109,0.15324512,0.104795754,0.9344490766525269
2786,-0.354,0.011812098,0.01237757,0.9868097305297852
2787,-0.354,0.010743983,0.009424546,0.8648973703384399
2788,0.761,0.9061063,0.0969861,0.8883391618728638
2789,0.917,0.7252971,0.25462922,0.8401984572410583
2790,0.043,0.10566349,0.02920996,0.8274856805801392
2791,-0.271,0.11357342,0.11036996,0.7892312407493591
2792,-0.064,0.568186,0.03357032,0.668729305267334
2793,0.156,0.4269174,0.049831573,0.793419361114502
2794,0.188,0.46982017,0.025674535,0.8325240612030029
2795,0.312,0.48141238,0.42349213,0.7070472836494446
2796,0.396,0.4269174,0.11419344,0.9034119248390198
2797,-0.25,0.03545588,0.044636376,0.8685307502746582
2798,-0.083,0.08083374,0.023199737,0.9411248564720154
2799,-0.191,0.034984488,0.016587202,0.9005416035652161
2800,-0.292,0.03192045,0.016210219,0.9021856188774108
2801,-0.292,0.031449065,0.034748793,0.6420307159423828
2802,0.938,0.8364697,0.165053,0.7577446699142456
2803,0.13,0.36043653,0.059479803,0.7541188597679138
2804,-0.729,0.012440401,0.011937759,0.7609994411468506
2805,0.583,0.687436,0.020231359,0.8373841047286987
2806,0.104,0.23667802,0.025320992,0.7922070026397705
2807,-0.021,0.043399423,0.043646812,0.9442083835601808
2808,0.271,0.42349213,0.2412222,0.8961899280548096
2809,-0.312,0.027324399,0.022964042,0.8343669772148132
2810,-0.104,0.0926474,0.015204934,0.8742058873176575
2811,-0.149,0.102192536,0.050326355,0.9064494967460632
2812,0.208,0.2854869,0.08637348,0.9243783354759216
2813,0.25,0.4013387,0.17458448,0.8827522397041321
2814,-0.062,0.043399423,0.028620722,0.9397647380828856
2815,-0.479,0.015519086,0.026735162,0.7617381811141968
2816,-0.062,0.07687678,0.03192045,0.7968413233757019
2817,-0.312,0.022846194,0.02072494,0.9228557348251344
2818,0.37,0.44393396,0.03062413,0.871321439743042
2819,-0.208,0.023553278,0.008733413,0.77486652135849
2820,-0.354,0.020842785,0.019351736,0.9262672662734984
2821,0.0,0.10566349,0.029092113,0.9012489318847656
2822,-0.087,0.13214645,0.02968135,0.9224125146865844
2823,-0.042,0.25084448,0.01438814,0.8506363034248352
2824,-0.229,0.1104733,0.030859824,0.910805642604828
2825,-0.292,0.031684756,0.03015274,0.9117269515991212
2826,0.0,0.038519915,0.024260364,0.925832211971283
2827,0.125,0.10870059,0.025792383,0.916610598564148
2828,-0.167,0.021667719,0.030741978,0.8212568759918213
2829,-0.043,0.04315203,0.024967449,0.9197497963905334
2830,-0.25,0.054037213,0.03545588,0.9196317195892334
2831,-0.146,0.03828422,0.018095128,0.9256162643432616
2832,-0.125,0.02920996,0.01859777,0.9190301895141602
2833,0.292,0.28087774,0.09915545,0.9679492712020874
2834,-0.106,0.039226998,0.019603057,0.913354992866516
2835,0.021,0.057005897,0.040925518,0.9195075631141664
2836,0.354,0.68408644,0.024967449,0.885485053062439
2837,0.196,0.21241048,0.018723432,0.8565568923950195
2838,0.085,0.23379272,0.0466155,0.9425022006034852
2839,0.083,0.16591948,0.11098998,0.9232409000396729
2840,0.085,0.055521555,0.04216247,0.8692115545272827
2841,-0.417,0.014890783,0.012063419,0.9511927366256714
2842,0.208,0.3625127,0.01438814,0.8512051105499268
2843,0.271,0.2763787,0.11440011,0.9540559649467468
2844,-0.277,0.01847211,0.02035702,0.84575355052948
2845,-0.362,0.05354243,0.0131943645,0.8208931684494019
2846,0.125,0.27750343,0.021432023,0.8062432408332825
2847,0.191,0.27525392,0.07845957,0.8871042728424072
2848,0.604,0.76197964,0.06500591,0.9087724685668944
2849,0.021,0.25462922,0.11367676,0.9017320275306702
2850,-0.021,0.2786282,0.19029272,0.9254859685897828
2851,-0.104,0.017341165,0.010869644,0.880159318447113
2852,0.042,0.10002319,-1.0,0.8753271102905273
2853,0.167,0.048842013,0.01608456,0.8972266316413879
2854,0.146,0.32236105,0.07687678,0.8452984094619751
2855,-0.062,0.09915545,0.013445686,0.8413013815879822
2856,-0.146,0.024849601,0.02920996,0.9604997634887696
2857,0.271,0.25462922,0.07054565,0.8708342909812927
2858,-0.333,0.013822667,0.011435116,0.8870912790298462
2859,-0.146,0.23523538,0.15213956,0.8871996998786926
2860,-0.562,0.02048268,0.018849092,0.8206574320793152
2861,-0.085,0.026145924,0.016021729,0.8768875598907471
2862,-0.375,0.009927189,0.0126288915,0.910664677619934
2863,-0.312,0.2855005,0.016587202,0.5638031363487244
2864,0.638,0.74954444,0.0926474,0.7994217872619629
2865,-0.271,0.2412222,0.05131592,0.6648547649383545
2866,-0.191,0.14950264,0.013508516,0.7587535977363586
2867,-0.25,0.061444655,0.03309893,0.8678436279296875
2868,-0.396,0.034513097,-1.0,0.79762864112854
2869,-0.417,0.014639461,0.01859777,0.905610740184784
2870,-0.417,0.11181668,0.014513801,0.8593961596488953
2871,-0.638,0.039462693,0.19029272,0.79902583360672
2872,-0.417,0.11479026,0.01859777,0.49652960896492
2873,-0.458,0.0466155,0.020231359,0.8120083212852478
2874,-0.292,0.029917045,0.02343543,0.8884512186050415
2875,-0.188,0.037577134,0.017718147,0.9212531447410583
2876,-0.217,0.085582085,0.018974753,0.8909868597984314
2877,-0.562,0.035691574,0.01633588,0.8868660926818848
2878,-0.128,0.0438942,0.034748793,0.8717820048332214
2879,-0.326,0.032863233,0.026263772,0.7907317280769348
2880,-0.125,0.23739935,0.1537979,0.9377391338348388
2881,-0.378,0.04166769,0.015833238,0.8574554324150085
2882,-0.304,0.04735767,0.030034892,0.7317224740982056
2883,-0.062,0.11161,0.15324512,0.8074893355369568
2884,-0.229,0.07054565,0.040430736,0.9138813018798828
2885,-0.638,0.022610499,-1.0,0.5394945740699768
2886,0.208,0.3389984,0.022256956,0.9254315495491028
2887,0.188,0.08874765,0.01633588,0.8914440274238586
2888,0.396,0.47119883,0.037577134,0.9157568216323853
2889,0.0,0.3561489,0.19870108,0.9245124459266664
2890,0.396,0.47622904,0.077668175,0.856217086315155
2891,-0.17,0.15490346,0.034748793,0.7654368281364441
2892,0.083,0.02107848,0.014702292,0.9121999144554138
2893,0.292,0.52272606,0.34757367,0.9061893820762634
2894,0.042,0.23379272,0.050326355,0.911665678024292
2895,0.229,0.36456755,0.2648175,0.9714140892028807
2896,0.083,0.3389984,0.021432023,0.890336811542511
2897,0.292,0.61223894,0.028974265,0.9148696660995485
2898,-0.021,0.021314176,0.02107848,0.8997383117675781
2899,-0.083,0.1893425,0.06579731,0.8703147768974304
2900,-0.229,0.11912931,0.058737632,0.8803768754005432
2901,0.167,0.17458448,0.07450261,0.9088030457496644
2902,-0.208,0.11450345,0.0438942,0.9216388463974
2903,-0.062,0.28312725,0.02920996,0.962620198726654
2904,0.271,0.11419344,0.040925518,0.8800537586212158
2905,0.375,0.059479803,0.037577134,0.8989917039871216
2906,-0.125,0.023199737,0.01646154,0.8628382086753845
2907,0.167,0.17371799,0.06381883,0.9088873267173768
2908,-0.021,0.022256956,0.021785567,0.9628137350082396
2909,0.479,0.8115627,0.17891699,0.8325032591819763
2910,0.17,0.15158679,0.034041706,0.9458764791488647
2911,-0.125,0.30464804,0.011749268,0.9544957280158995
2912,-0.375,0.45396814,0.010492661,0.5814628005027771
2913,-0.625,0.013508516,0.014136819,0.9617719054222108
2914,-0.128,0.3389984,0.015204934,0.6971636414527893
2915,-0.146,0.13041082,0.042657252,0.90329247713089
2916,-0.146,0.014890783,0.008607753,0.7679418325424194
2917,0.128,0.1641865,0.24763705,0.9328858256340028
2918,-0.125,0.06579731,0.024849601,0.850992739200592
2919,0.062,0.48021027,0.017466826,0.827423632144928
2920,-0.125,0.069754265,0.033334624,0.911697268486023
2921,0.0,0.11098998,0.014136819,0.8599532842636108
2922,0.17,0.069754265,0.07054565,0.9067769646644592
2923,0.188,0.61223894,0.02048268,0.7432107329368591
2924,0.146,0.27236435,0.0070369947,0.8424137830734253
2925,-0.188,0.09351514,0.01438814,0.8611268401145935
2926,0.042,0.24282593,0.029445656,0.919830560684204
2927,-0.667,0.025556687,0.0076338826,0.8000990152359009
2928,-0.458,0.09351514,0.03969839,0.729146420955658
2929,-0.208,0.019226074,0.071337044,0.7304569482803345
2930,-0.167,0.10175867,0.03828422,0.8459968566894531
2931,-0.304,0.11171334,0.017592486,0.9309735894203186
2932,-0.25,0.1013248,0.01859777,0.927537441253662
2933,-0.083,0.025320992,0.023788974,0.94887113571167
2934,-0.354,0.025556687,0.022021262,0.9157633781433104
2935,-0.604,0.044388983,0.018974753,0.7791388630867004
2936,-0.146,0.25462922,0.024967449,0.8063476085662842
2937,-0.208,0.1182615,0.103928015,0.6635335087776184
2938,0.25,0.47173777,0.15932569,0.8944360017776489
2939,-0.277,0.10089093,0.021785567,0.9484192132949828
2940,-0.234,0.024142517,0.016210219,0.7751545906066895
2941,-0.417,0.18079062,0.044141594,0.8905650973320007
2942,-0.375,0.28425202,0.007822373,0.7607120275497437
2943,-0.625,0.025085296,0.021549871,0.8782895803451538
2944,-0.396,0.21508642,0.037105743,0.8648085594177246
2945,-0.25,0.050326355,0.034748793,0.940498948097229
2946,-0.283,0.026145924,0.026970858,0.944585919380188
2947,-0.333,0.017215505,0.01859777,0.9608384370803832
2948,-0.229,0.21508642,0.029092113,0.939733386039734
2949,0.688,0.7998551,0.09741997,0.8106338381767273
2950,-0.375,0.044636376,0.017466826,0.9203095436096193
2951,-0.229,0.15490346,0.021314176,0.9833495616912842
2952,-0.413,0.026499467,0.01822079,0.8743914365768433
2953,-0.312,0.013634177,0.012126249,0.872611939907074
2954,-0.208,0.021314176,0.019477395,0.9284515976905824
2955,-0.34,0.022728346,0.050573748,0.9585202932357788
2956,0.083,0.024967449,0.021549871,0.9062541723251344
2957,-0.417,0.07371122,0.025203144,0.925460159778595
2958,-0.354,0.14950264,0.022021262,0.8766451478004456
2959,-0.375,0.04216247,0.03828422,0.968415141105652
2960,-0.312,0.024849601,0.027442247,0.9072805643081664
2961,0.125,0.023788974,0.014953613,0.9128676056861876
2962,-0.25,0.039462693,0.011372286,0.851220965385437
2963,-0.106,0.10913446,0.005780388,0.8809109926223755
2964,-0.167,0.1100022,0.034984488,0.9593640565872192
2965,-0.812,0.010115679,0.008984734,0.617652177810669
2966,-0.354,0.02072494,0.0154562555,0.9448506236076356
2967,-0.326,0.030506283,0.036870047,0.9165512323379515
2968,-0.562,0.02107848,0.030034892,0.6832262873649597
2969,-0.271,0.17025198,0.028031485,0.8170180320739746
2970,-0.271,0.23523538,0.029917045,0.6959609985351562
2971,-0.292,0.102192536,0.15213956,0.90216463804245
2972,-0.106,0.055274166,0.04067813,0.7182604074478149
2973,-0.062,0.06263174,0.013634177,0.8263614773750305
2974,0.812,0.911035,0.03828422,0.8292421102523804
2975,-0.25,0.15213956,0.032627538,0.8006623983383179
2976,-0.5,0.025085296,0.04834723,0.5198965072631836
2977,0.125,0.51980776,0.37576625,0.8251515030860901
2978,-0.375,0.025674535,0.00804228,0.721670389175415
2979,-0.188,0.11450345,0.08320791,0.8919215798377991
2980,-0.271,0.01225191,0.017718147,0.6326797604560852
2981,-0.062,0.36095104,0.034277402,0.8161495327949524
2982,-0.625,0.34328604,0.013257195,0.8042560815811157
2983,-0.625,0.016210219,0.02920996,0.6661335229873657
2984,0.792,0.8629672,0.2854971,0.8795115351676941
2985,-0.468,0.045131154,0.014513801,0.7276850938796997
2986,0.021,0.3234372,0.043646812,0.7937043309211731
2987,-0.125,0.19694418,0.013948329,0.5000640153884888
2988,-0.021,0.15545623,0.026028076,0.7197256684303284
2989,0.083,0.15766735,0.017089844,0.8052462935447693
2990,-0.042,0.049089402,0.019728716,0.8442258834838867
2991,-0.652,0.07212844,0.050573748,0.8606792092323303
2992,-0.426,0.031684756,-1.0,0.857242226600647
2993,-0.167,0.14082454,0.039935954,0.9342586994171144
2994,-0.333,0.04315203,0.057005897,0.8493101596832275
2995,-0.458,0.026970858,0.019226074,0.8063963055610657
2996,-0.37,0.03734144,0.011874928,0.8025062084197998
2997,-0.213,0.010869644,0.014827953,0.7609440088272095
2998,0.021,0.4269174,0.03639866,0.9043498039245604
2999,-0.208,0.08479069,0.030859824,0.917195200920105
3000,-0.188,0.019351736,0.01859777,0.9052730202674866
3001,-0.354,0.044636376,0.017843807,0.747647762298584
3002,0.021,0.11202335,0.08953904,0.8045492172241211
3003,-0.125,0.019226074,0.01834645,0.8760268092155457
3004,0.188,0.11912931,0.07054565,0.3921315670013428
3005,-0.106,0.050078966,0.02072494,0.6147395968437195
3006,0.042,0.063027434,0.051563308,0.9383010864257812
3007,-0.438,0.2412222,0.018849092,0.8111034631729126
3008,-0.146,0.036870047,0.026145924,0.7921150326728821
3009,-0.25,0.02449606,0.021903414,0.7654922008514404
3010,-0.578,0.017592486,0.0103670005,0.883827269077301
3011,0.354,0.20149297,0.023317585,0.818215012550354
3012,0.396,0.25462922,0.11912931,0.853947103023529
3013,-0.083,0.04216247,-1.0,0.7860558032989502
3014,-0.104,0.050326355,0.015016444,0.9274041652679444
3015,0.229,0.41445592,0.03192045,0.7104045152664185
3016,0.021,0.3389984,0.18649188,0.8261882066726685
3017,-0.104,0.113263406,0.027206551,0.832806408405304
3018,-0.208,0.2524482,0.028856417,0.8822304010391235
3019,-0.604,0.055768944,0.021196328,0.7051418423652649
3020,-0.479,0.18269104,0.037577134,0.8505377769470215
3021,-0.188,0.07212844,0.026028076,0.8334121108055115
3022,-0.458,0.011560776,-1.0,0.8837137818336487
3023,-0.717,0.027677942,0.11119666,0.6404038667678833
3024,-0.25,0.11109332,0.05255287,0.879452645778656
3025,-0.125,0.017215505,0.013068704,0.8776867389678955
3026,-0.396,0.09958932,0.032391842,0.8472896814346313
3027,-0.064,0.4269174,0.012691722,0.9106653332710266
3028,-0.562,0.022256956,0.035691574,0.9018718004226683
3029,-0.583,0.030741978,0.0109324735,0.6893953084945679
3030,-0.396,0.026145924,0.014513801,0.9377850890159608
3031,-0.146,0.046120718,0.038519915,0.829683244228363
3032,-0.17,0.031684756,0.028974265,0.9142356514930724
3033,-0.292,0.02873857,0.018095128,0.8307491540908813
3034,-0.667,0.07054565,0.01024134,0.7646270394325256
3035,-0.292,0.04686289,0.0109324735,0.7104146480560303
3036,0.312,0.8252207,0.037105743,0.7285459637641907
3037,-0.089,0.08637348,0.015896067,0.841393232345581
3038,-0.149,0.043399423,0.013885498,0.9174504280090332
3039,0.188,0.6611249,0.06184035,0.6717022061347961
3040,-0.396,0.11739369,0.031684756,0.8227376937866211
3041,-0.391,0.044141594,0.035220183,0.8308795690536499
3042,0.521,0.47323486,0.01847211,0.8512023687362671
3043,-0.435,0.029445656,0.014827953,0.6933401823043823
3044,-0.312,0.063423134,0.04216247,0.8963219523429871
3045,-0.167,0.0438942,0.011874928,0.9158895611763
3046,-0.312,0.20335422,0.024849601,0.9038729667663574
3047,-0.521,0.022728346,0.018849092,0.7968100905418396
3048,0.417,0.5566829,0.041172907,0.9311655163764954
3049,-0.312,0.025792383,0.021785567,0.851426899433136
3050,-0.292,0.021903414,0.009550206,0.8478649854660034
3051,-0.255,0.021903414,0.03357032,0.9393494129180908
3052,-0.106,0.030388435,0.028620722,0.8791165351867676
3053,-0.156,0.14429577,0.015393426,0.8735512495040894
3054,0.333,0.05898502,0.10956833,0.73307204246521
3055,-0.277,0.00816794,0.019728716,0.9439957737922668
3056,-0.167,0.012000589,0.0079480335,0.9256742000579834
3057,-0.149,0.123468354,0.11057663,0.9850178360939026
3058,-0.271,0.03062413,0.012880214,0.8799887895584106
3059,-0.298,0.016210219,0.015393426,0.9377681016921996
3060,-0.583,0.024142517,0.026145924,0.7641481161117554
3061,-0.447,0.025674535,0.012691722,0.8147806525230408
3062,-0.106,0.16245349,0.04240986,0.9525052309036256
3063,-0.146,0.11067997,0.0414203,0.8651659488677979
3064,0.021,0.112436704,0.014513801,0.9188392758369446
3065,-0.533,0.041915078,0.021903414,0.8450571298599243
3066,-0.5,0.027324399,0.019100413,0.8311409950256348
3067,-0.062,0.15324512,0.027913637,0.7510312795639038
3068,-0.083,0.13214645,0.034748793,0.8504533767700195
3069,0.167,0.059232414,0.020960633,0.8307896256446838
3070,-0.191,0.104795754,0.09308127,0.8467162847518921
3071,-0.333,0.079250954,0.016964182,0.8227998614311218
3072,-0.125,0.12086493,0.02449606,0.8806198835372925
3073,-0.311,0.038048524,0.027088705,0.7531304955482483
3074,-0.383,0.4977744,0.036162965,0.8834952116012573
3075,-0.229,0.10002319,0.15711457,0.7855240702629089
3076,-0.333,0.0438942,0.04785245,0.9411998987197876
3077,-0.708,0.22043827,0.018849092,0.6888400316238403
3078,0.062,0.37955463,0.036634352,0.7775460481643677
3079,-0.042,0.27975297,0.11450345,0.8838391304016113
3080,-0.188,0.08241652,0.13214645,0.6535566449165344
3081,-0.208,0.15711457,0.013885498,0.8750472068786621
3082,-0.438,0.03545588,0.038519915,0.80092453956604
3083,-0.292,0.39021665,0.103928015,0.7063092589378357
3084,-0.25,0.36095104,0.09872158,0.8642900586128235
3085,-0.128,0.030506283,0.015204934,0.8604179620742798
3086,0.167,0.6852916,0.007853788,0.8560172319412231
3087,0.375,0.52811706,0.022728346,0.8991807699203491
3088,-0.312,0.044141594,0.02048268,0.7978244423866272
3089,-0.417,0.016587202,0.018974753,0.8275774121284485
3090,0.289,0.43475235,0.091913216,0.9335960149765016
3091,-0.125,0.058737632,0.013445686,0.80385422706604
3092,-0.167,0.012314741,0.014450971,0.937929630279541
3093,-0.298,0.013822667,0.010995304,0.9130243062973022
3094,0.104,0.020231359,0.012000589,0.91300630569458
3095,0.255,0.52139956,0.015833238,0.8616116642951965
3096,-0.174,0.13041082,0.049336795,0.8836737275123596
3097,-0.042,0.15158679,0.050573748,0.8493262529373169
3098,0.125,0.19219314,0.035691574,0.8714114427566528
3099,-0.271,0.18079062,0.028620722,0.9123660922050476
3100,0.792,0.9288007,0.3281604,0.7958387136459351
3101,0.021,0.36867723,0.10739898,0.6464660167694092
3102,0.396,0.44393396,0.010806813,0.8797377347946167
3103,0.417,0.36095104,0.020960633,0.8560764789581299
3104,0.646,0.8988238,0.048594624,0.8250629305839539
